index,text,label
1506,"A new handshake for mini hard drives? Intel, Hitachi, Toshiba and others propose CE-ATA, a new interface for miniature hard drives used in consumer electronics.",3
1507,"Rising Sun for Ingram Micro (The Motley Fool) The Motley Fool - Information technology spending is growing significantly -- that is, in other countries such as China and India. According to an IDC study, China's IT growth is expected to be 15 annually and India's about 20.",3
1508,"Apple iTunes Rocks Europe  quot;We #39;re excited to bring the iTunes Music Store to even more music fans across Europe, and with this expansion we now reach customers in almost 70 percent of the global music market, quot; Apple #39;s Vice President of Applications Eddy Cue said.",3
1509,"Gates: Microsoft To Test MSN Spaces Blog Thursday Vox populi, 2004 style. Microsoft (nasdaq: MSFT - news - people ) on Wednesday said it will offer blogging to the online many-headed.",3
1510,"Next Space Station Launch Set for Oct 11 The blast-off in a Soyuz spacecraft from Russia #39;s Baikonur cosmodrome in Kazakhstan will deploy a replacement crew for Russian cosmonaut Gennady Padalka and NASA astronaut Michael Fincke, who have manned the orbital platform since April.",3
1511,"Oracle Extends Offer for PeopleSoft (Reuters) Reuters - Business software maker  Oracle\Corp. (ORCL.O) said on Thursday it extended again its  #36;7.7\billion hostile tender offer for PeopleSoft Inc. (PSFT.O), to\Sept. 10, as it awaits a U.S. District Court judge's ruling on\whether the takeover attempt can move forward.",3
1512,"Shuttle Enterprise takes center stage Space shuttle Enterprise was born to be an astronautical bridesmaid, never a bride. Built in 1976 as one of the first trio of US shuttles, Enterprise never left Earth #39;s atmosphere ",3
1513,"Shatner Wants to Boldly Go on Space Flight Actor William Shatner is shown in this undated publicity photo. (AP Photo/www.williamshatner.com). LONDON Oct 22, 2004 -  quot;Star Trek quot; star William Shatner and Red Hot Chili Peppers drummer Dave Navarro are ",3
1514,"Study: Global Warming Could Change Calif. (AP) AP - Global warming could cause dramatically hotter summers and a depleted snow pack in California, leading to a sharp increase in heat-related deaths and jeopardizing the water supply, according to a study released Monday.",3
1515,Are Desktop Search Programs Ready for Prime Time? (PC World) PC World - Copernic Desktop Search does the work without Google's security flaws.,3
1516,"Gartner, IDC have different takes on Q3 PC market Warm or hot? What you believe about the state of worldwide PC shipments in Q3 depends on who you listen to. According to Gartner, Inc.",3
1517,"MS launches XP lite for Indian market NEW DELHI: Microsoft has announced its simplified and low-priced version of Windows XP for India and has tied up with leading PC vendors including HCL, HP, Wipro and Acer to bring PCs at significantly lower prices.",3
1518,"AT amp;T Offers IM, Email and Text Messaging On The Go At an affordable device price of \$99 (after \$30 mail-in rebate) with unlimited messaging plans starting at only \$17.99 per month, Ogo provides customers with a wireless messaging device priced for the typical consumer.",3
1519,OutKast tops first digital-music sales awards Hip-hip duo OutKast have taken top honours as the recording industry handed out its first awards for music sold through Internet-music services like Apple Computer Inc.,3
1520,"Shuttle's Spring 2005 Launch Date Delayed (AP) AP - NASA's spaceflight leadership council decided Friday to delay the spring 2005 launch date for the first shuttle scheduled to return to space since last year's Columbia tragedy, citing hurricane damage and more work needed to meet a panel's recommendations.",3
1521," #39;Hobbit #39; find raises debate on humanity SYDNEY - The discovery of a skeleton of a female barely one metre tall who hunted pygmy elephants and giant rats 18000 years ago could force a reassessment of the origins of humanity, scientists in Australia said yesterday.",3
1522,"Google's New PC Search Tool Poses Risks (AP) AP - People who use public or workplace computers for e-mail, instant messaging and Web searching have a new security risk to worry about: Google's free new tool that indexes a PC's contents for quickly locating data.",3
1523,VeriSign dealt another legal blow in ICANN suit VeriSign Inc. lost another round in its battle against the Internet Corporation for Assigned Names and Numbers (ICANN) on Thursday when a US federal judge dismissed the ,3
1524,"Group to Propose New High-Speed Wireless Format  LOS ANGELES (Reuters) - A group of technology companies  including Texas Instruments Inc. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=TXN.N qtype=sym infotype=info qcat=news""&gt;TXN.N&lt;/A&gt;, STMicroelectronics  &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=STM.PA qtype=sym infotype=info qcat=news""&gt;STM.PA&lt;/A&gt; and Broadcom Corp. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=BRCM.O qtype=sym infotype=info qcat=news""&gt;BRCM.O&lt;/A&gt;, on Thursday said they  will propose a new wireless networking standard up to 10 times  the speed of the current generation.",3
1525,"N.C. Co. Develops Germ-Fighting Clothes (AP) AP - Deep in the Atlantic Ocean, undersea explorers are living a safer life thanks to germ-fighting clothing made in Kinston.",3
1526,"Wealthy New Lab Aims to Capture Dreams, Literally (Reuters) Reuters - Gerald Rubin is looking for\someone who can take a picture of a thought.",3
1527,"Now Showing at Apple: The Return of Mr. Jobs Steven P. Jobs, founder of Apple, unveiled a new line of miniretail stores, making his first appearance since cancer surgery.",3
1528,"Zafi Slows, But Experts Urge Vigilance The Zafi.d worm seems to have done its worst, security experts say, but they urged users to remain on guard through the holidays for more seasonal shenanigans.",3
1529,"PalmOne Extends Treo on the High End Palmone Inc. this week will unveil the Treo 650 smart phone, although the phone likely will not be available from carriers until later this fall.",3
1530,"Wiki start-up JotSpot draws crowd for product beta Nearly 3,000 companies have signed up for test accounts to try a beta version of its wiki application for Web-based collaboration. ",3
1531,"Running Extra Mile Sets Humans Apart in Primates #39; World If walking upright first set early human ancestors apart from their ape cousins, it may have been their eventual ability to run long distances with a springing step over the African savanna ",3
1532,"Mobile Phones Increase Tumor Risk, Study Says  STOCKHOLM (Reuters) - Ten or more years of mobile phone use  increases the risk of developing acoustic neuroma, a benign  tumor on the auditory nerve, according to a study released on  Wednesday by Sweden's Karolinska Institute.",3
1533,"SANYO to Adopt HD DVD Standard to Develop Next Generation DVDs TOKYO --(Business Wire)-- Aug. 31, 2004 -- SANYO Electric Co., Ltd. (SANYO) has decided to adopt the HD DVD standard promoted in the DVD forum, an international association that brings together some 220 consumer ",3
1534,IBM Shark Sales Sink IBM last week announced new high-end and midrange systems that executives said could double the company #39;s market share in external disk by 2008 (see IBM #39;s New Shark Tale).,3
1535,"Bio Data-Cruncher Hits Jackpot A Harvard biologist scores on three fronts with a genetic discovery in diabetes, an advance toward curing a rare children's disease and a \$500,000 award for scientific creativity. Fifth in a series profiling the MacArthur Foundation 'genius award' winners. By Kari Lynn Dean.",3
1536,"Audubon: Some Iowa birds in trouble The survival of some Iowa bird species is threatened, primarily because of habitat loss, according to a group dedicated to the conservation of wild birds.",3
1537,"IBM signs seven-year deal with Lloyds TSB IBM Corp has signed a seven-year deal to manage the voice and data services of London, UK-based financial institution Lloyds TSB. The contract is estimated to be worth \$972.5 million.",3
1538,"Search Engine Marketing Issues - Link Popularity Search Engine Marketing Issues - Link Popularity\\For years, ""link popularity"" and ""Google PageRank"" have been the talk of the town in the search engine optimization community. However, the definition of link popularity and how it differs from PageRank (PR), as well as how much effect these actually have on search ...",3
1539,"Marsh Grass Threatens Plants in S.F. Bay (AP) AP - An exotic marsh grass is spreading throughout San Francisco Bay more rapidly than anticipated, threatening native plants and birds and prompting an urgent search for ways to eradicate it.",3
1540,"Samsung to Launch Phone with Mini Hard Drive (Reuters) Reuters - Samsung Electronics Co. Ltd., the world's\third-largest handset maker, said on Tuesday it was launching\the first mobile phone with a stamp-sized hard disc drive this\month that would expand the memory capacity by 15 times.",3
1541,"Microsoft, IE and Bloat \\Zawodny  threads off of Scoble  on the IE issue:\\""I have to say, when I first read that I nearly fell off my chair laughing. I was\thinking ""how stupid ARE these IE guys?!?!?!"" But we all know that Microsoft is\full of smart people who care about what they're doing. So something really\doesn't compute here.""\\""Last time I checked, IE wasn't even close to feature parity with Mozilla's\browsers. No popup blocking, no tabbed browsing, etc.""\\""Does the IE team really not know what their product is missing?""\\Perhaps.  It's highly likely that they just don't know.\\The bigger issue here is that Microsoft products can't fail and they can't\succeed.  Microsoft has 40-50 billion in the bank.  There ...\\",3
1542,"Protecting your Windows PC, Part 1 Protecting your computer doesn #39;t have to be a life-changing experience. But you do need to be more careful now than ever before.",3
1543,Music Industry To Sue  #39;Major File-Sharers #39; British record companies trade association the BPI (British Phonographic Industry) has announced it is to begin a rolling programme of legal action against  #39;major filesharers #39; who illegally make copyright music available to millions of people across the ,3
1544,"Singingfish Unveils Multimedia Search Tool Consumers will be able to hunt for music, movies, news, and more.",3
1545,"Microsoft wants servers to drive Office sales Microsoft wants to create closer ties between its Office desktop software and its server applications in the next version of Office, hoping customers will upgrade their copies of the dominant desktop software suite.",3
1546,"Netline strikes deal with Novell Netline Internet Service on Thursday announced that Novell has agreed to provide global training, maintenance, and support for its Open-Xchange Server product.",3
1547,WiMAX just hype for now?  quot;These applications will not be large enough to sustain the multitude of silicon suppliers and equipment manufacturers who have expressed interest in developing products for WiMAX.,3
1548,"Masai, Whites and Wildlife: No Peaceable Kingdom Masai herders in Kenya have begun cutting fences and marching their livestock onto the private ranchland of white settlers, where wildlife thrives.",3
1549,"Jamaica to provide Internet access to poor communities Jamaica #39;s government says it plans to provide free Internet access in poor communities across the island. The e-Jamaica initiative will establish 60 Internet centres across the country by 2010, mostly in post offices.",3
1550,"Moon gas could meet Earth #39;s future energy demands: Scientists A potential gas source found on the Moon #39;s surface could hold the key to meeting future energy demands as the Earth #39;s fossil fuels dry up in the coming decades, scientists said on Friday.",3
1551,"T-Mobile tries start-up #39;s wireless technology European cell phone giant T-Mobile International said Wednesday that it #39;s conducting a trial of super-fast wireless broadband gear from Flarion Technologies, giving the New Jersey start-up its first step into the European broadband market.",3
1552,Bluetooth Version 2.0 Enhanced Data Rate Announced The Bluetooth Special Interest Group (SIG) today announced the adoption of Bluetooth Core Specification Version 2.0  EDR (Enhanced Data Rate).,3
1553,"Intel admits Itanium pains, plots server future &lt;strong&gt;IDF Fall '04&lt;/strong&gt; Welcome Whitefield",3
1554,"eBay, Macromedia, deal p2pnet.net News:- eBay has gone from being an online community founded in 1995 so people could sell things to each other, to a vast, multi-national virtual monopoly where the dollar and the bottom line rule.",3
1555,"In Search Of Open-Source Experts As companies ramp up open-source deployments, expertise is in high demand and short supply. The costs of developing talent can add up.",3
1556,Sun loses Java case p2pnet.net News:- Eastman Kodak is looking for \$1.06 billion in damages from Sun Microsystems following a federal jury ruling in its favour.,3
1557,"Blog Creation, Readership Rise in 2004 Readership of online journals known as blogs grew significantly in 2004, driven by increased awareness of them during the presidential campaign and other major news events, according to a study released Sunday.",3
1558,"Congress Puts Hooks in Spyware, Copyright Crooks (washingtonpost.com) washingtonpost.com - Congressional lawmakers are taking a cue from Hollywood with an aim to beef up penalties against people who illegally swap copyrighted movies and songs over the Internet. Meanwhile, lawmakers also are targeting spyware and hackers with the threat of jail time for evil cyberspace deeds.",3
1559,"Snubbing the RIAA, Part II A long time ago (or so it seems), I wrote Snubbing the RIAA, Part I, in an attempt to provide some sources of non-RIAA backed music to the readers of K5.  What follows is Part II, in which I present some more sources of great music, and some ways to tell if your favourite artist belongs to an RIAA-member label.",3
1560,"Digital Agenda: Homeland Security The homeland security boom is funneling billions of dollars to antiterror tech makers, problems with accountability and coordination. A News.com special series.",3
1561,"Product Previews (InfoWorld) InfoWorld - Adobe unveils Acrobat 7.0\Adobe Systems has launched Version 7.0 of its Acrobat family of desktop applications. Enhancements to the software allow users to leverage Acrobat 7.0 and Adobe PDF for processes such as assembling documents from multiple sources, creating forms, and secure collaboration. Acrobat 7.0 tightens integration with Adobe LiveCycle software for connecting document services with businesses processes. The integration allows Acrobat 7.0 Professional users to create XML and PDF forms that can be integrated into back-end systems. Also announced was Adobe Reader 7.0 client software, which facilitates Reader users #8217; participation in document reviews and access to Yahoo Search functions. Acrobat 7.0 Professional is priced at  #36;449; existing users can upgrade for  #36;159. Acrobat 7.0 Standard is priced at  #36;299; upgrades are priced at  #36;99.\Acrobat 7.0, Adobe Systems",3
1562,Smithsonian Unveils Ocean Science Program (AP) AP - A new ocean science program dedicated to studying and explaining the world's oceans is the latest offering from the Smithsonian Institution's National Museum of Natural History.,3
1563,"Philly Broadband Clash Pits City Against Telcos (Reuters) Reuters - Philadelphia officials have laid the\groundwork to provide wireless, high-speed Internet access\anywhere in the city, but their plan could be scotched under a\state bill that could be signed into law on Tuesday.",3
1564,Photo 6 of 8: Global gamers clash for cash \$2.5 million in prize money is on the line as gamers from Uzbekistan to Ecuador compete in the World Cyber Games.,3
1565,"Microsoft skips Itanium with new Windows Microsoft will come out with a special version of Windows next year for clusters, but it won #39;t run on Intel #39;s most powerful server chip, at least for now.",3
1566,"EMC hires former IBM veteran as CTO EMC last week said it has hired former IBM veteran Jeffrey M. Nick as chief technology officer for the storage vendor. Nick, who left IBM in June following 24 years with the company ",3
1567,Controversy Delays Net Song-Swap Bill in Senate (Reuters) Reuters - A measure that would make it easier\to sue online file-trading networks like Kazaa and Morpheus\failed to advance in the Senate on Thursday because lawmakers\said there was too much opposition.,3
1568,Pandas benefit from wireless net A broadband wireless network is helping researchers at an important panda park in China.,3
1569,"W3C focuses on future at 10th anniversary meeting Internet luminaries gathered in Boston Wednesday to celebrate the 10th anniversary of the World Wide Web Consortium (W3C), honor its founder, Director and Web inventor ",3
1570,"Broadcom cuts outlook Media and communications chip maker Broadcom Corp. lowered its third quarter revenue expectations on Sunday to account for delayed customer orders, and said its inventory levels would drop as compared to the previous quarter.",3
1571,"Washing your hands with soap could damage the environment Washing your hands with soap may clean them for you, but according to researchers at the Johns Hopkins Bloomberg School of Public Health, toxic chemicals used in hand soaps, cleaners and other personal care products to kill germs are deposited and remain ...",3
1572,"Times of London goes tabloid after 216 years The venerable Times of London published its final edition as a broadsheet newspaper on Saturday. On Monday, it relaunches as a tabloid.",3
1573,"IBM plans foray into local home PC market NEW DELHI: IBMs PC business sale could rock the Indian PC market. Virtually missing from the consumer PC market till now, IBM India is already drawing up a blueprint to sell PCs to households.",3
1574,"Microsoft #39;s Starter Edition of XP will roll out to India and &lt;b&gt;...&lt;/b&gt; Microsoft #39;s Windows XP Starter Edition, which is aimed at desktop PCs in developing-world markets, is to be made available in India and Russia.",3
1575,"Ridge leaves mixed legacy The first head of the Department of Homeland Security forges a single organization, but spearheaded some questionable initiatives.",3
1576,"The City of Brotherly Love loves Wi-Fi It #39;s already well known for its cheesesteak sandwiches, the Liberty Bell - and for sports fans who once booed Santa Claus. Now, the city of Philadelphia is trying to forge a new reputation - by way of the Internet.",3
1577,Microsoft Sends Digital Business Cards New InterConnect 2004 software automatically updates contact info.,3
1578,"Sewage waters a tenth of world #39;s irrigated crops A tenth of the world #39;s irrigated crops - everything from lettuce and tomatoes to mangoes and coconuts - are watered by sewage. And much of that sewage is raw and untreated, gushing direct from sewer pipes into fields at the fringes of the developing ...",3
1579,Computing pioneers get historical nod Spreadsheet pioneer Dan Bricklin is among the computing innovators honored by the Computer History Museum.,3
1580,Star Trek universe to go on-line THE BRAINS behind EA Games early efforts at online gaming are to have a crack at building an online Star Trek universe. Perpetual Entertainments Joe Keene and Chris McKibben have negotiated with Viacom ,3
1581,"SCO Posts  #36;7.4 Million Loss (Ziff Davis) Ziff Davis - Revenue for the quarter of  #36;11.2 million, compared with  #36;20.1 million in the year-ago quarter, dropped in part because of dwindling SCOsource licensing revenue #151;but SCO's CEO says the company is ""steadfast on a dual path for success.""",3
1582,"Pygmy Chimpanzees on Brink of Extinction -- WWF (Reuters) Reuters - Pygmy chimpanzees, one of\humanity's closest living relatives, have been pushed to the\brink of extinction in the war-battered Democratic Republic of\Congo, conservation group WWF International said on Thursday.",3
1583,"FDA Defends Its Handling of Vioxx Safety (AP) AP - Amid questions about whether the arthritis drug Vioxx was taken off the market soon enough, a key senator suggested Friday that an independent board of drug safety might be needed to ensure the safety of medications after they're approved for the market.",3
1584,"First Profit Since 2000 For Lucent (washingtonpost.com) washingtonpost.com - Lucent Technologies Inc, the nation's leading telecommunications-equipment maker, recorded its first annual profit since 2000, fueled by rapid growth in its wireless telephone division, the company announced yesterday.",3
1585,Pressure grows on EDS over U.K. government IT system A troubled welfare-case -anagement and telephony system developed largely by Electronic Data Systems has run into so many problems that U.K. government officials might pull the plug on it.,3
1586,"Microsoft, Dell Team on Server Software Dell and Microsoft are offering a new server toolkit that brings together Dell #39;s OpenManage 4 server management software and Microsoft SMS 2003, used to configure and upgrade servers running Windows.",3
1587,"Red Hat taps Netscape to broaden its landscape com September 30, 2004, 8:02 AM PT. This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half.",3
1588,Motorola Gets China Unicom Contract (Reuters) Reuters - Wireless technology company\Motorola Inc.  said on Sunday it had been selected by\China United Telecommunications Corp. (China Unicom) for a\project that will expand the telephone services company's\networks in 11 provinces.,3
1589,Security: End users are your first line of defense ComputerWorld AU: Respondents to the 2004 Ernst  amp; Young Global Information Security Survey cited lack of security awareness by end users as the top barrier to achieving the required level of security.,3
1590,"Private rocket ship has wild ride in quest for \$10 million prize MOJAVE, Calif. The builders of SpaceShipOne are trying to decide whether to proceed with another flight into space next week to win the 10 (m) million dollar X Prize.",3
1591,"False comfort in latest Chinese figures? THE LATEST FIGURES from GfK Asia, reported in the FT show that the leading handset manufacturers have temporarily curbed the rot. Local manufacturers #39; share of the Chinese market dropped from 49 per cent to 46 per cent says GfK.",3
1592,Google to back Microsoft browser foe? The Web is filling up with rumors about an alliance between search giant and browser maker Firefox. LONDON (Reuters) - The Firefox browser is looking for allies in its quest to challenge Microsoft #39;s dominant ,3
1593,"New IBM Blade Cuts into Small Businesses  quot;We are dispelling the industry notion that blade servers are only a large enterprise play, quot; Jeff Benck, vice president for IBM eServer BladeCenter, said.",3
1594,"Hall of a time November 27, 2004 -- Forget the hoopla over the newly reopened Museum of Modern Art. Hop on the 7 train to Flushing, Queens, and you can go to Mars or the ice moon Europa, just past Jupiter.",3
1595,New Video Game Lets You Kill JFK  quot;JFK Reloaded quot; from Scottish videogame company Traffic Games lets you become Lee Harvey Oswald and recreate the assassination of JFK.,3
1596,"New Web Site Helps Compare Gasoline Prices By MICHAEL RUBINKAM     PHILADELPHIA (AP) -- Hate it when you fill 'er up and, five minutes later, spot another station selling gas for a nickel a gallon cheaper?    Jason Toews, a 30-year-old computer programmer from the Minneapolis suburbs, hated it even more when he couldn't find an easy way to shop around.    ""I even tried calling up some of the stations to find out what their prices are and they usually didn't like to tell you over the phone,"" he said...",3
1597,"Plunge in LCD prices expected to slow Prices of liquid-crystal displays are expected to fall by less than 5 percent in the fourth quarter as the industry expects a surge in demand during the holiday-shopping season, a research firm said Tuesday.",3
1598,"California Cities, Counties Sue Microsoft Several California cities and counties, are accusing Microsoft of illegally charging inflated prices for its products because of monopoly control of the PC operating system market.",3
1599,"Intel discloses WiMAX plans Underlining its WiMAX ambitions, world number one chipmaker Intel has disclosed technical details of its upcoming wireless broadband chip.",3
1600,Net Virus Turf War Resumes After Rival's Arrest (Reuters) Reuters - A new virus outbreak emerged on Thursday\that packs a baffling message: a photograph of accused German\virus author Sven Jaschan that security officials believe to be\a geeky taunt from a rival gang of computer programmers.,3
1601,"Sun Releases Solaris 10 for Free November 15, 2004 -- (WEB HOST INDUSTRY REVIEW) -- In an effort to win back some lost market share, Sun Microsystems (sun.com) released Solaris 10, the latest version of the company #39;s Unix-based operating system software, for free on Monday.",3
1602,"Site plans to help fans find offbeat sounds The Internet has long carried the promise of being an outlet for new writers, artists and independent musicians. But to David Pakman, the chief operating officer of eMusic, an online music distributor, that promise has been fading.",3
1603,"Plasma TVs Lead Gadget Price Declines  NEW YORK (Reuters) - Falling prices in September for plasma  televisions and digital cameras sparked the biggest monthly  decline in U.S. consumer electronics prices in five months,  according to an industry study prepared for Reuters.",3
1604,"Linux vendors hit back at Ballmer #39;s email In a 2,600-word email sent to Microsoft customers and partners on Wednesday, Microsoft #39;s Steve Ballmer drove home the key themes of Microsoft #39;s  quot;Get The Facts quot; campaign.",3
1605,"Siemens to decide fate of mobile phone unit in January German electronics giant Siemens could decide on the future of its mobile phone manufacturing division as early as next month, a company spokesman said.",3
1606,"'Deadly ladybird' sighted in UK A ladybird described as one of the most invasive species could threaten a variety of insects in the UK, an expert says.",3
1607,"PLM vendors eye SMBs with alliances, tools A growing interest in product life-cycle management capabilities by small and midsize manufacturing companies is fueling vendor attempts to make PLM technologies easier to deploy and use.",3
1608,"AP Leader Sees Internet As Future of News (AP) AP - The Internet will change the way news is provided to the world by giving consumers the power to demand and receive any sports score, analysis or breaking story instantly, the head of the world's largest news organization said.",3
1609," #39;No experiments #39; for SpaceShipOne Burt Rutan, the man who designed and masterminded the X-Prize winning SpaceShipOne, says the craft will only be used for people, not experiments.",3
1610,"Yahoo! Buys Musicmatch To Bolster Online Music Offerings The competition arrayed against Apple in the growing online music market is shifting. In a deal valued at US\$160 million, Yahoo! announced today the acquisition of one-time Apple partner Musicmatch.",3
1611,"Apple iPod from HP HP is to unveil a range of products including its version of the iPod digital music player. The company will roll out a 42-inch high-definition plasma television, a DVD home theater projector, new Photosmart printers and an entertainment notebook PC.",3
1612,"A trio of television technologies AUSTRALIANS went into a television-buying frenzy the run-up to the Athens Olympics, suggesting that as a nation we could easily have scored a gold medal for TV purchasing.",3
1613,"266 Chimps From Lab Adopted by Florida Refuge With an influx of chimps previously used as laboratory animals, Florida's Center for Captive Chimpanzee Care is transforming into the largest chimp sanctuary in the world #151;almost overnight.",3
1614,"Rocket plane lands \$10M MOJAVE, CALIF. -- A stubby private rocket plane blasted through Earth #39;s atmosphere for a second time in a week yesterday, capturing a \$10-million US prize meant to encourage space tourism.",3
1615,"Spurred by Illness, Indonesians Lash Out at U.S. Mining Giant Newmont Mining Corporation, the world's biggest gold producer, has been trailed by allegations of pollution.",3
1616,"Lycos Offers Program to Attack Spammers At the risk of breaching Internet civility, Lycos Europe is offering computer-users a weapon against spam-spewing servers: a screen-saver program that automatically hits the offenders with data to slow them down.",3
1617,"Microsoft to Muscle Deeper into VOIP? While Microsoft #39;s Live Communications Server (LCS) is first and foremost an enterprise instant-messaging server, Microsoft is expected to position its 2005 version as its entre into the telephony market.",3
1618,"Source: EU Regulators Clear Oracle Bid (AP) AP - European Union antitrust regulators on Tuesday cleared Oracle Corp.'s hostile  #36;7.7 billion bid for rival business software maker PeopleSoft Inc., removing one of the last major hurdles to the contested takeover proposal, a person close to the case said.",3
1619,"Motorola Aims to Sharpen Design Edge (Reuters) Reuters - In a 26th-floor office suite\overlooking Lake Michigan, some 40 industrial designers,\mechanical engineers and specialists in fields ranging from\anthropology to musicology converge for their daily dance:\developing mobile phones for Motorola Inc.",3
1620,Looming peril of poison porn pics The first images crafted to contain a malicious program that can take control of a PC have been found on the net. Security experts have been expecting such images to turn up after Microsoft revealed a weakness ,3
1621,"Feds snare 103 in Internet crime fight WASHINGTON - A summerlong effort targeting Internet crime has resulted in 103 arrests and 53 convictions on charges including use of  quot;spam quot; e-mail to steal credit card numbers, computer hacking and online fraud, Justice Department officials said Thursday.",3
1622,"Linux Standard Base Takes on Industry Fragmentation Following the release Tuesday of a new interoperable version of Linux, analysts said the standard should go along way towards preventing a serious roadblock to widespread acceptance of Linux ",3
1623,"Briefly: Microsoft ships Virtual PC 7 roundup Plus: SGI warns of lower revenue, deeper loss...SAP taps search technology...Appeals court to rehear e-mail snoop case.",3
1624,EMC buys backup software vendor EMC said it has purchased backup software vendor Dantz Development Corp. for less than \$50 million in a deal that it hopes will put it in a better position to sell data backup technology in the small-to-medium-size-business market.,3
1625,"Windows Media Center survives in shrinkwrap purgatory Microsoft #39;s Media Center has survived the New Year cull, but it now looks set to inhabit the strange zone of purgatory between being a fully-marketed product and the remaindered bin.",3
1626,Prince of Persia sequel goes gold Ubisoft #39;s darker iteration on the Prince of Persia franchise comes to light on multiple consoles December 2; was originally dated for mid-November.,3
1627,"Former MedImmune Exec Pleads Guilty A former executive of the biotechnology company MedImmune faces from 15 to 21 months in prison after pleading guilty Friday to security fraud and perjury in U.S. District Court in Washington. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-AP&lt;/B&gt;&lt;/FONT&gt;",3
1628,"Can't We All Just Get Along? Tim Berners-Lee, the man who invented the web, says the medium will never realize its potential unless everyone involved can agree on standards that let computers more easily communicate with each other.",3
1629,"Pick a Number, It #39;s Sequel Season THE sequel is king, and games with titles like The Sims 2, Burnout 3 and Myst IV receive far more attention than those increasingly rare games with no pedigree.",3
1630,"NEC launches worlds fastest supercomputer TOKYO, Japan -- Japanese electronics giant NEC Corp., said it has begun selling the worlds fastest supercomputer. NEC claimed its SX-8 is the most powerful vector-type supercomputer, with a sustainable ",3
1631,"SCO Finds a Drop of Common Sense? SCO, possibly one of the few companies to regard litigation as its main revenue stream, is considering scrapping plans to launch a corporate  quot;pro-SCO quot; law and review site.",3
1632,"Part of the ECT News Network The Gnome Foundation today released a new version of its popular Linux desktop. The new release, Gnome version 2.8, boosts speed and usability and offers several new features, the foundation said in a statement.",3
1633,"Britons 'take anti-fraud actions' Most Britons are taking precautions against identity fraud, a new survey has found.",3
1634,"Red Hat buys Netscape Enterprise Suite technologies Under the terms of the agreement Red Hat will obtain products derived from the Netscape Enterprise Suite, including Netscape Directory Server and Netscape Certificate Management System.",3
1635,"Helping Frequent Fliers Redeem Miles for Tickets, Online Thanks to new technology, it will soon be easier to find out what is available in the murky realm of frequent-flier travel redemption.",3
1636,"Launch of New Space Station Crew Set (AP) AP - The new crew of the international space station will head into space on Oct. 14, Russia said Friday, after two delays pushed back the launch.",3
1637,"Nintendo prepares weekend launch of new handheld Los Angeles  Reuters News Service, 19 November 2004 - A generation of children grew up playing Nintendo #39;s Game Boy handheld video game system, and now that they have grown up, Nintendo has a new toy for them.",3
1638,"Beagle 2 Just Didn #39;t Have the Money to Succeed Summary - (Nov 2, 2004) A new report by the UK House of Commons science and technology select committee pins the blame for the loss of the Beagle 2 lander on a lack of early money.",3
1639,"Beatles demand \$15mn for online rights - report The Beatles are asking \$15mn for six months #39; exclusive rights to sell their catalogue online, according to a News.com report. If true, such a high premium would almost certainly price the world #39;s biggest selling ",3
1640,Expedition Seeks Record of Earth Climate (AP) AP - Scientists believe a 50-million-year record of the Earth's climate lies in an underwater mountain chain in the ice-clogged waters near the North Pole.,3
1641,The sun sets on the VCR The likely death of the video recorder - as reflected in the decision of Dixons not to stock them any more because of the popularity of DVDs - will come as a post-dated relief for millions of adults who claimed never to be able to programme them in the ,3
1642,"Big Blue Absorbs Venetica in Move To Strengthen Information &lt;b&gt;...&lt;/b&gt; CHARLOTTE - In a move it says will strengthen its bid to dominate information integration markets, IBM announced Thursday that it was acquiring Venetica, a Charlotte-based developer of database integration tools.",3
1643,"Big IT deals apparently losing shine An early end to International Business Machines Corp. #39;s contract with JP Morgan Chase  amp; Co. reveals how mega information-technology outsourcing deals are falling out of favor, with both IT services companies and their customers.",3
1644,"Space Station's Oxygen Generator Fails CAPE CANAVERAL, Fla. (AP) -- The main oxygen generator for the international space station has failed, and the two astronauts on board may have to tap into an attached cargo ship's air supply next week, NASA said Thursday...",3
1645,"Apple Launches iTunes Music Store in Canada  SAN FRANCISCO (Reuters) - Apple Computer Inc. on Thursday  launched its iTunes online music store in Canada, the 14th  country in which the popular service is available.",3
1646,"On the Trail of the Analemma How do you photograph the sun's yearly figure-eight path in the sky? With a huge amount of patience, say the small handful of photographers who have managed the tricky feat. By Amit Asaravala.",3
1647,NextWave given another filing extension WASHINGTON-NextWave Telecom Inc. has until Nov. 3 to detail how it plans to emerge from bankruptcy after the bankrupt PCS bidder was given another filing extension.,3
1648,Giant waves hurling boulders inland from British coasts: scientists Massive waves created by violent storms off Britain and Ireland are ripping off chunks of cliff and hurling them inland over distances scientists did not think possible. ,3
1649,"Ex-Austin student indicted for data theft com November 5, 2004, 5:24 PM PT. Security continues to hold steady over software as the third top IT priority, with organizations busy coping with cyber threats, keeping up with software ",3
