,index,text,label,preprocessed_text
1404,1404,"U.S. Stocks Up, Ford Boosts Gains  NEW YORK (Reuters) - U.S. blue chips advanced on Friday  after Ford Motor Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=F.N target=/stocks/quickinfo/fullquote""&gt;F.N&lt;/A&gt; raised its earnings forecasts, while  wireless technology provider Qualcomm Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=QCOM.O target=/stocks/quickinfo/fullquote""&gt;QCOM.O&lt;/A&gt; checked  gains on Nasdaq after saying an accounting review may reduce  pretax income.",2,u.s. stock ford boost gain new york u.s. blue chip advanced friday ford motor co. f.n raised earnings forecast wireless technology provider qualcomm inc. qcom.o checked gain nasdaq saying accounting review may reduce pretax income
1405,1405,"Top US automakers to offer anti-rollover technology General Motors Corp and the Ford Motor Co will offer anti-rollover technology as standard equipment on 1.8 million of their SUVs next year, in a sweeping adoption of the safety technology.",2,top automaker offer anti-rollover technology general motor corp ford motor co offer anti-rollover technology standard equipment million suv next year sweeping adoption safety technology
1406,1406,Oil Up from 7-Week Lows on U.S. Weather (Reuters) Reuters - Oil prices perked up from 7-week lows on\Friday on forecasts for colder-than-normal weather in the U.S.,2,oil -week low u.s. weather reuters oil price perked -week low friday forecast colder-than-normal weather u.s
1407,1407,"Delta struggles with weak revenues, deep discounts, high fuel &lt;b&gt;...&lt;/b&gt; Delta Air Lines Inc. is on the brink of filing for bankruptcy, with the coming weeks critical. This weekend, the airline continues negotiations with its pilots union in Hollywood in order ",2,delta struggle weak revenue deep discount high fuel delta air line inc. brink filing bankruptcy coming week critical weekend airline continues negotiation pilot union hollywood order
1408,1408,"Mixed End to Light Trading as Oil Surges, Then Retreats Shares shuffled to a mixed finish yesterday, rebounding from earlier lows as oil prices retreated after surging past \$50 a barrel.",2,mixed end light trading oil surge retreat share shuffled mixed finish yesterday rebounding earlier low oil price retreated surging past barrel
1409,1409,OPEC President Says International Oil Prices will Drop Soon OPEC president Purnomo Yusgiantoro said the prediction of declining oil prices in the world markets from September to December this year was also based on the balancing of supply and demand ,2,opec president say international oil price drop soon opec president purnomo yusgiantoro said prediction declining oil price world market september december year also based balancing supply demand
1410,1410,"Dollar hits new low, then hits back The dollar hit a record low against the euro for a fourth day running on Friday but rebounded swiftly as traders grew nervous about the possibility of central bank intervention.",2,dollar hit new low hit back dollar hit record low euro fourth day running friday rebounded swiftly trader grew nervous possibility central bank intervention
1411,1411,"No petrol, diesel price hike for now NEW DELHI, OCT 31: No increases in petrol and diesel prices are expected this fortnight. According to official sources, the government has decided to wait till after the US presidential polls before initiating any hikes.",2,petrol diesel price hike new delhi oct increase petrol diesel price expected fortnight according official source government decided wait till presidential poll initiating hike
1412,1412,"Microsoft melds music to its Media When Microsoft opens its online music store on Thursday, the first song offered should be Dave Brubeck #39;s  quot;It #39;s Dj Vu All Over Again.",2,microsoft meld music medium microsoft open online music store thursday first song offered dave brubeck quot dj vu
1413,1413,"Crude oil prices  #39;will keep falling #39; THE president of Opec, the oil producers #39; cartel, called an end to the season of high crude oil prices by stating that stocks had returned to normal levels.",2,crude oil price keep falling president opec oil producer cartel called end season high crude oil price stating stock returned normal level
1414,1414,"Durable Goods Fall as Aircraft Orders Off (Reuters) Reuters - Orders for long-lasting U.S. durable\goods slipped unexpectedly in August as demand for civilian\aircraft plunged, but the data beat expectations once\transportation was stripped out, government data showed on\Friday.",2,durable good fall aircraft order reuters order long-lasting u.s. durable good slipped unexpectedly august demand civilian aircraft plunged data beat expectation transportation stripped government data showed friday
1415,1415,"NAB turnaround to take time National Australia Bank, despite reporting a healthy operating profit for its wealth management business, has ended an otherwise tough year on a bad note after today reporting a significant fall in cash earnings for 2004.",2,nab turnaround take time national australia bank despite reporting healthy operating profit wealth management business ended otherwise tough year bad note today reporting significant fall cash earnings
1416,1416,"Attorney convicted of credit card scam LOS ANGELES -- A lawyer has been convicted of using a credit card scam to pay his way through law school. Christian Ehlers, 29, a 2001 graduate of Loyola Law School, was found guilty Tuesday of conspiracy, fraud ",2,attorney convicted credit card scam los angeles lawyer convicted using credit card scam pay way law school christian ehlers graduate loyola law school found guilty tuesday conspiracy fraud
1417,1417,Telecom Italia to buy mobile arm Telecom Italia is to borrow another 12bn (\$16bn) to fund a cash and shares deal worth more than 20bn for the 44 per cent of its mobile arm that it does not own.,2,telecom italia buy mobile arm telecom italia borrow another bn fund cash share deal worth bn per cent mobile arm
1418,1418,"Japan industrial output rise marginally in August (AFP) AFP - Japanese industrial output rose only 0.3 percent in August, suggesting after a series of recent weak data that the recovery in the world's second-largest economy is slowing, economists said.",2,japan industrial output rise marginally august afp japanese industrial output rose percent august suggesting series recent weak data recovery world second-largest economy slowing economist said
1419,1419,"Nokia: profits slump despite market share recovery October 15, 2004 4:59 PM GMT (Datamonitor) - Nokia NOK.HE has used the formidable financial muscle it has built up as mobile handset market leader to engage in a vicious price war to build its market share.",2,nokia profit slump despite market share recovery october pm gmt nokia nok.he used formidable financial muscle built mobile handset market leader engage vicious price war build market share
1420,1420,"NVIDIA Is Vindicated The past two quarters have been a real Dr. Jekyll and Mr. Hyde tale for graphics chip maker NVIDIA (Nasdaq: NVDA). The last quarter was a horror story for investors, with a 79 year ",2,nvidia vindicated past two quarter real dr. jekyll mr. hyde tale graphic chip maker nvidia last quarter horror story investor year
1421,1421,"Target disallows holiday bell ringers CHARLOTTE, NC -- The Salvation Army #39;s annual bell-ringing campaign gets under way this week, but the charitable organization is concerned that it might not be able to raise enough money this holiday season.",2,target disallows holiday bell ringer charlotte nc salvation army annual bell-ringing campaign get way week charitable organization concerned might able raise enough money holiday season
1422,1422,"Dallas Morning News to Lose Jobs  NEW YORK (Reuters) - Belo Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BLC.N target=/stocks/quickinfo/fullquote""&gt;BLC.N&lt;/A&gt; said on Wednesday  it would cut more than 3 percent of its work force, mostly at  its Dallas Morning News, which is grappling with a recent  scandal into inflated circulation data provided to advertisers.",2,dallas morning news lose job new york belo corp. blc.n said wednesday would cut percent work force mostly dallas morning news grappling recent scandal inflated circulation data provided advertiser
1423,1423,"Starbucks Sales Up 13 Pct, Shares Rise Starbucks Corp. (SBUX.O: Quote, Profile, Research) on Wednesday said sales at stores open at least 13 months rose 13 percent in November, helped by the coffee shop chain #39;s early launch ",2,starbucks sale pct share rise starbucks corp. wednesday said sale store open least month rose percent november helped coffee shop chain early launch
1424,1424,Southwest to bid for ATA assets Low-cost airline said it will bid at least \$100 million for assets of bankrupt ATA Airlines. NEW YORK (Reuters) - Southwest Airlines said Friday it will bid at least \$100 million for certain assets of bankrupt ,2,southwest bid ata asset low-cost airline said bid least million asset bankrupt ata airline new york southwest airline said friday bid least million certain asset bankrupt
1425,1425,Ryzhkov: Yukos Case Is State Banditry Independent lawmaker Vladimir Ryzhkov called the looming sale of the Yukos oil company #39;s core production unit legal chaos and criticized the role of the Western investment bank that valued the subsidiary.,2,ryzhkov yukos case state banditry independent lawmaker vladimir ryzhkov called looming sale yukos oil company core production unit legal chaos criticized role western investment bank valued subsidiary
1426,1426,"GM Europe cuts 12,000 jobs The General Motors #39; European unit accepted a deal Thursday to cut as many as 12,000 jobs to end four years of revenue losses, the BBC reported.",2,gm europe cut job general motor european unit accepted deal thursday cut many job end four year revenue loss bbc reported
1427,1427,"Bombardier axes 2,000; another 1,200 jobs at risk 1,440 of them in Montreal -- as it slows the production rate of its 50-seat Canadair regional jet to face the realities of the struggling US airline industry.",2,bombardier ax another job risk montreal slows production rate -seat canadair regional jet face reality struggling airline industry
1428,1428,"American Express #39;s Chenault Seen Extending Profit-Growth Streak American Express Co. Chief Executive Officer Kenneth Chenault probably will say earnings rose more than 10 percent for the 11th straight quarter, the best performance of all the companies in the Dow Jones Industrial Average.",2,american express chenault seen extending profit-growth streak american express co. chief executive officer kenneth chenault probably say earnings rose percent straight quarter best performance company dow jones industrial average
1429,1429,"Wireless Networks Business Helps Lucent  CHICAGO (Reuters) - Lucent Technologies Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=LU.N target=/stocks/quickinfo/fullquote""&gt;LU.N&lt;/A&gt;, among  the world's largest makers of telecommunications equipment, on  Wednesday said quarterly earnings rose sharply, helped by  improvement in its wireless networks business and lower costs.",2,wireless network business help lucent chicago lucent technology inc. lu.n among world largest maker telecommunication equipment wednesday said quarterly earnings rose sharply helped improvement wireless network business lower cost
1430,1430,The Fool's Look Ahead The Motley Fool's Rick Munarriz takes a look at the business week that approaches.,2,fool look ahead motley fool rick munarriz take look business week approach
1431,1431,"Economy More Sluggish Than First Thought (AP) AP - Weighed down by high energy prices, the economy was even more sluggish than initially believed during the second quarter. But Federal Reserve policy-makers believe the pace will pick up in coming months, something President Bush is counting on as the election approaches.",2,economy sluggish first thought ap weighed high energy price economy even sluggish initially believed second quarter federal reserve policy-makers believe pace pick coming month something president bush counting election approach
1432,1432,News Corp. sets up  #39;poison pill defence #39; to protect Murdoch family &lt;b&gt;...&lt;/b&gt; Global media group News Corp. has launched a shareholders #39; rights plan to protect shareholders #39; interests if any attempt is made to wrest control from executive chairman Rupert Murdoch and his family.,2,news corp. set poison pill defence protect murdoch family global medium group news corp. launched shareholder right plan protect shareholder interest attempt made wrest control executive chairman rupert murdoch family
1433,1433,Google Revolutionizes Desktop Searching We #39;re all used to searching the web at blazing fast speeds: picking out the right webpages among the five billion choices takes only a few hundredths of a second.,2,google revolutionizes desktop searching used searching web blazing fast speed picking right webpage among five billion choice take hundredth second
1434,1434,"US Airways again files for bankruptcy protection In another sign of the troubles facing the nation #39;s biggest airlines, US Airways filed Sunday for Chapter 11 bankruptcy protection for the second time since 2002.",2,airway file bankruptcy protection another sign trouble facing nation biggest airline airway filed sunday chapter bankruptcy protection second time since
1435,1435,Airbus sees big demand for huge jets LONDON Airbus has predicted that an average of 830 passenger aircraft will be built each year for the next two decades and that the new Airbus jumbo A380 will be so successful that Boeing will be forced to develop a competitor.,2,airbus see big demand huge jet london airbus predicted average passenger aircraft built year next two decade new airbus jumbo successful boeing forced develop competitor
1436,1436,"U.S. Economy Added 144,000 Jobs in August The pace of job creation picked up modestly in August and the unemployment rate edged down, the Labor Dept. said.",2,u.s. economy added job august pace job creation picked modestly august unemployment rate edged labor dept said
1437,1437,"Albertsons 3Q profit up 21 Grocer says sales rose 15, helped by acquisitions, puts full-year earnings at low end of forecast. NEW YORK (Reuters) - Albertsons Inc.",2,albertsons profit grocer say sale rose helped acquisition put full-year earnings low end forecast new york albertsons inc
1438,1438,Oil Prices Surge as Ivan Threatens Gulf of Mexico the sixth strongest hurricane ever recorded in the Atlantic -- was 70 miles south-southeast of the western tip of Cuba around 2 pm on Monday.,2,oil price surge ivan threatens gulf mexico sixth strongest hurricane ever recorded atlantic mile south-southeast western tip cuba around pm monday
1439,1439,"Oil Rises to Record on Reduced Gulf of Mexico Output, Imports Crude oil in New York rose to a record \$53.80 a barrel after the US said some production shutdowns in the Gulf of Mexico caused by Hurricane Ivan may last as long as six months.",2,oil rise record reduced gulf mexico output import crude oil new york rose record barrel said production shutdown gulf mexico caused hurricane ivan may last long six month
1440,1440,Dollar Dips as Market Tests Recovery (Reuters) Reuters - The dollar slipped on Monday as market\players hesitated to push the currency much higher before\upcoming U.S. trade data and a Federal Reserve meeting.,2,dollar dip market test recovery reuters dollar slipped monday market player hesitated push currency much higher upcoming u.s. trade data federal reserve meeting
1441,1441,"US jobless rate falls to a modest 5.4 per cent low WASHINGTON: The US job market brightened modestly in August as employers added 144,000 workers to payrolls and weak job tallies for the two prior months were revised up, the Labour Department said yesterday.",2,jobless rate fall modest per cent low washington job market brightened modestly august employer added worker payroll weak job tally two prior month revised labour department said yesterday
1442,1442,Profiting From Moore's Law Intel develops a new chip that roughly doubles the number of transistors on a chip.,2,profiting moore law intel develops new chip roughly double number transistor chip
1443,1443,Nikkei Up Over 1 Percent at Midday  TOKYO (Reuters) - The Nikkei stock average rose 1.02  percent by midsession on Monday as investors were encouraged to  seek bargains by a recovery in U.S. stocks after crude oil  prices retreated from record highs.,2,nikkei percent midday tokyo nikkei stock average rose percent midsession monday investor encouraged seek bargain recovery u.s. stock crude oil price retreated record high
1444,1444,"Dollar hits new low against euro The US dollar slid to a new low yesterday against the euro, which rose to an all-time high of \$1.3179 in late New York trading, breaking a day-old record as jittery markets kept up pressure on the US currency.",2,dollar hit new low euro dollar slid new low yesterday euro rose all-time high late new york trading breaking day-old record jittery market kept pressure currency
1445,1445,"Dollar Up from Fresh Lows Vs Euro  NEW YORK (Reuters) - The dollar turned higher on Thursday  afternoon, rallying from all-time lows against the euro when  traders took profits in the euro zone currency ahead of a G20  finance ministers' meeting in Berlin this weekend.",2,dollar fresh low euro new york dollar turned higher thursday afternoon rallying all-time low euro trader took profit euro zone currency ahead finance minister meeting berlin weekend
1446,1446,"SEC Won't Punish Global Crossing Founder (Reuters) Reuters - U.S. regulators have decided against\filing civil charges against Global Crossing Ltd. \founder Gary Winnick following a probe of its accounting\practices, his attorney said on Monday.",2,sec wo n't punish global crossing founder reuters u.s. regulator decided filing civil charge global crossing ltd. founder gary winnick following probe accounting practice attorney said monday
1447,1447,Computer Associates to Pay \$225 Million to Avoid Prosecution The software giant agreed to pay \$225 million to avoid criminal prosecution in an accounting scandal that has brought down several of its top executives.,2,computer associate pay million avoid prosecution software giant agreed pay million avoid criminal prosecution accounting scandal brought several top executive
1448,1448,"China Mobile increases earnings 7.8 HONG KONG China Mobile (Hong Kong), the world #39;s largest cellphone operator by customers, said Wednesday that first-half profit rose 7.8 percent from a year earlier after the company won more new customers than China Unicom by offering cheaper services. ",2,china mobile increase earnings hong kong china mobile world largest cellphone operator customer said wednesday first-half profit rose percent year earlier company new customer china unicom offering cheaper service
1449,1449,Samsung Electronics claims industry first with 2-Gb DDR2 SDRAM SEOUL (AFX) - Samsung Electronics Co Ltd said it has developed the industry #39;s first 2-Gigabit (Gb) DDR2 SDRAM utilizing 80-nanometer (nm) process technology.,2,samsung electronics claim industry first -gb ddr sdram seoul samsung electronics co ltd said developed industry first -gigabit ddr sdram utilizing -nanometer process technology
1450,1450,"Countrywide Posts 47 Pct Drop in Earnings  NEW YORK (Reuters) - Countrywide Financial Corp. on  Wednesday posted a 47 percent drop in quarterly earnings and  cut its outlook as mortgage refinancings fell and interest  rates climbed, sparking a broad sell-off in mortgage company  stocks.",2,countrywide post pct drop earnings new york countrywide financial corp. wednesday posted percent drop quarterly earnings cut outlook mortgage refinancings fell interest rate climbed sparking broad sell-off mortgage company stock
1451,1451,"Bid to Save Tax Refunds For the Poor Is Opposed Congressional negotiators appeared to have beaten back efforts yesterday to expand or preserve the tax refunds for poor families, even as they added \$12.",2,bid save tax refund poor opposed congressional negotiator appeared beaten back effort yesterday expand preserve tax refund poor family even added
1452,1452,Oil price hits record on Nigeria worries Crude prices have hit record highs as Nigeria emerges as the new focus of worries about supply security on world oil markets. London Brent on the International Petroleum ,2,oil price hit record nigeria worry crude price hit record high nigeria emerges new focus worry supply security world oil market london brent international petroleum
1453,1453,"Philips cautious despite profits Philips, Europe #39;s largest maker of consumer electronics, has reported a higher-than-expected third-quarter operating profit. But the company is cautious about the future, warning that high oil prices and unrest in Iraq were hitting demand.",2,philip cautious despite profit philip europe largest maker consumer electronics reported higher-than-expected third-quarter operating profit company cautious future warning high oil price unrest iraq hitting demand
1454,1454,"Update 1: Bond Prices Are Mostly Lower at Midday The price of the Treasury #39;s 10-year note was down 1/16 point, or 63 cents per \$1,000 in face value, while its yield rose to 4.10 percent from 4.09 percent late Monday.",2,update bond price mostly lower midday price treasury -year note point cent per face value yield rose percent percent late monday
1455,1455,"Bank CEO to explain actions in re Bank of America honcho Kenneth Lewis arrives in Boston today to try to put out fires blazing on multiple fronts due to recent controversial employment moves by his Charlotte, NC-based bank.",2,bank ceo explain action bank america honcho kenneth lewis arrives boston today try put fire blazing multiple front due recent controversial employment move charlotte nc-based bank
1456,1456,Jaguar puts brakes on at historic plant Production is to cease at a Midlands factory where some of the world #39;s most iconic cars were made. Mark Tran looks at its history.,2,jaguar put brake historic plant production cease midland factory world iconic car made mark tran look history
1457,1457,Competitiveness #39;s 800-Pound Gorillas NEW YORK - The World Economic Forum looks at countries #39; competitiveness through both ends of the economist #39;s telescope--the macro end and the micro one.,2,competitiveness -pound gorilla new york world economic forum look country competitiveness end economist telescope macro end micro one
1458,1458,"JP Morgan KOs \$5 Bln IBM Outsourcing Deal JP Morgan Chase  amp; Co. (JPM.N: Quote, Profile, Research) , said on Wednesday it was scrapping a \$5 billion outsourcing deal with IBM Corp.",2,jp morgan ko bln ibm outsourcing deal jp morgan chase amp co. said wednesday scrapping billion outsourcing deal ibm corp
1459,1459,"Postal Service asks Stamps.com to stop taking PhotoStamp orders SEPTEMBER 30, 2004 (COMPUTERWORLD) - The US Postal Service has asked Los Angeles-based Stamps.com Inc. to end a market test and stop taking orders for its PhotoStamps program, which allows customers to print ",2,postal service asks stamps.com stop taking photostamp order september postal service asked los angeles-based stamps.com inc. end market test stop taking order photostamps program allows customer print
1460,1460,Update 5: European Central Bank Ups Growth Forecast The European Central Bank on Thursday raised its economic growth forecast for the 12 nations using the euro and kept its key interest rate steady at record lows as it waits for the recovery to firm up.,2,update european central bank ups growth forecast european central bank thursday raised economic growth forecast nation using euro kept key interest rate steady record low wait recovery firm
1461,1461,"Corning goes ahead with capacity upgrade Corning Inc, the world #39;s largest maker of glass substrates used in liquid-crystal displays (LCDs), said yesterday that it would go ahead with its capacity expansion as planned, adding that decisions ",2,corning go ahead capacity upgrade corning inc world largest maker glass substrate used liquid-crystal display said yesterday would go ahead capacity expansion planned adding decision
1462,1462,"Virgin Mobile adds more customers Virgin Mobile added 647,000 new users in the last half-year with turnover up by 18, the firm says, but profits fell due to rising costs.",2,virgin mobile add customer virgin mobile added new user last half-year turnover firm say profit fell due rising cost
1463,1463,Schwab says he #39;ll stay on as CEO to get firm back on track NEW YORK Charles Schwab says he is willing to stay on as CEO of the firm that bears his name as long as it takes to get the brokerage back on track.,2,schwab say stay ceo get firm back track new york charles schwab say willing stay ceo firm bear name long take get brokerage back track
1464,1464,"Report: Airbus Aims to Trump Boeing's 7E7  PARIS (Reuters) - Airbus is designing an aircraft to  compete with Boeing Co.'s planned 7E7 wide-body jetliner that  would carry more passengers and fly further than the U.S.  plane, the Wall Street Journal reported on Tuesday, citing  people familiar with the plans.",2,report airbus aim trump boeing paris airbus designing aircraft compete boeing co. planned wide-body jetliner would carry passenger fly u.s. plane wall street journal reported tuesday citing people familiar plan
1465,1465,Rate Scare at H amp;R Block H amp;R Block #39;s (HRB:NYSE - news - research) low-multiple shares cheapened Wednesday as investors tried to digest its explanation for a wide first-quarter earnings miss.,2,rate scare amp block amp block low-multiple share cheapened wednesday investor tried digest explanation wide first-quarter earnings miss
1466,1466,J.C. Penney Same-Store Sales Rise 2 Pct  NEW YORK (Reuters) - J.C. Penney Co. Inc. said on Thursday  its September sales at department stores open at least a year  rose 2 percent.,2,j.c. penney same-store sale rise pct new york j.c. penney co. inc. said thursday september sale department store open least year rose percent
1467,1467,"Dell to spend \$115 million on new plant Organizations are replacing aging servers with newer more-powerful boxes, often Linux--based, and theyre also investing in storage.",2,dell spend million new plant organization replacing aging server newer more-powerful box often linux based theyre also investing storage
1468,1468,Snow says cutting trade deficit a priority Treasury Secretary John Snow said Wednesday cutting the US current account deficit will be a top priority for the Bush administration #39;s second term.,2,snow say cutting trade deficit priority treasury secretary john snow said wednesday cutting current account deficit top priority bush administration second term
1469,1469,"A naming-rights offer writ small Corporate donors who couldn't afford to pony up millions a year to affix their brand names to Gillette Stadium or the FleetCenter might consider this: For a mere \$200,000, they can now buy the naming rights to a performance studio at a Worcester radio station.",2,naming-rights offer writ small corporate donor could n't afford pony million year affix brand name gillette stadium fleetcenter might consider mere buy naming right performance studio worcester radio station
1470,1470,Crude-oil futures surge to over \$53 NEW YORK - Crude-oil futures rallied back above \$53 late on Wednesday on speculation and panic sparked by an oil-line explosion in Mexico.,2,crude-oil future surge new york crude-oil future rallied back late wednesday speculation panic sparked oil-line explosion mexico
1471,1471,"UPDATE 1-Bush touts tax cuts, aide acknowledges  #39;soft patch #39; US President George W. Bush said on Saturday his tax cuts were working to lift growth but a senior aide acknowledged that the economy hit a  quot;soft patch quot; over the last six or eight weeks.",2,update -bush tout tax cut aide acknowledges soft patch president george w. bush said saturday tax cut working lift growth senior aide acknowledged economy hit quot soft patch quot last six eight week
1472,1472,"Stocks Drift Down in Ultra-Light Volume  NEW YORK (Reuters) - U.S. stocks slid lower in ultra-light  volume on Monday, as security concerns surrounding the  Republican convention in New York kept investors on the  sidelines.",2,stock drift ultra-light volume new york u.s. stock slid lower ultra-light volume monday security concern surrounding republican convention new york kept investor sideline
1473,1473,"Owens-Illinois to Sell European Plants Owens-Illinois Inc., the world #39;s largest manufacturer of glass containers, on Thursday said it will sell two of its plants in Europe to Spanish rival Vidrala SA in a \$179 million deal.",2,owens-illinois sell european plant owens-illinois inc. world largest manufacturer glass container thursday said sell two plant europe spanish rival vidrala sa million deal
1474,1474,"Emerson may not have pull in bank mergers Canada #39;s business community may have found a well-placed advocate at the cabinet table in David Emerson, but that doesn #39;t mean the new federal Industry Minister will necessarily carry the day on bank mergers.",2,emerson may pull bank merger canada business community may found well-placed advocate cabinet table david emerson mean new federal industry minister necessarily carry day bank merger
1475,1475,Stocks Set to Open Lower; Greenspan Eyed  NEW YORK (Reuters) - U.S. stocks were headed lower on  Wednesday as investors await remarks by Federal Reserve  Chairman Alan Greenspan and may take some profits a day after  major indexes rose to 2-month highs.,2,stock set open lower greenspan eyed new york u.s. stock headed lower wednesday investor await remark federal reserve chairman alan greenspan may take profit day major index rose -month high
1476,1476,"Stocks Open Flat, Earnings News Mixed (Reuters) Reuters - U.S. stocks opened near unchanged on\Friday after mixed corporate results showed Web search company\Google Inc.   had better-than-forecast earnings, but\software maker Microsoft Corp.  gave a revenue forecast\that lagged Wall Street expectations.",2,stock open flat earnings news mixed reuters u.s. stock opened near unchanged friday mixed corporate result showed web search company google inc. better-than-forecast earnings software maker microsoft corp. gave revenue forecast lagged wall street expectation
1477,1477,"Fonterra says no need to raise National Foods bid SYDNEY, NOV 28: New Zealand dairy giant Fonterra said on Sunday it would only raise its A\$1.6 billion (\$1.3 billion) bid for Australias top milk producer, National Foods Ltd, in the unlikely event that a rival suitor emerged.",2,fonterra say need raise national food bid sydney nov new zealand dairy giant fonterra said sunday would raise billion bid australia top milk producer national food ltd unlikely event rival suitor emerged
1478,1478,BRUSSELS:  quot;No Going Back quot; In Elimination Of WTO Quotas The European Union council has officially adopted a proposal to eliminate all quantitative restrictions on the import of textile and clothing from World Trade Organisation countries from 1 January 2005.,2,brussels quot going back quot elimination wto quota european union council officially adopted proposal eliminate quantitative restriction import textile clothing world trade organisation country january
1479,1479,Tauzin to Head Pharmaceutical Lobbying Group Retiring Rep. Billy Tauzin will become head of the pharmaceutical industry's top lobbying group next month after leaving his post as head of the House committee that regulates the pharmaceutical industry.,2,tauzin head pharmaceutical lobbying group retiring rep. billy tauzin become head pharmaceutical industry top lobbying group next month leaving post head house committee regulates pharmaceutical industry
1480,1480,"Oracle to PeopleSoft: Drop Poison Pill (Reuters) Reuters - Oracle Corp. on Monday again\asked PeopleSoft Inc.'s board of directors to rescind an\anti-takeover provision, as the two business software makers\prepared to return to court this week to address one of the\final barriers to the  #36;9.2-billion takeover bid.",2,oracle peoplesoft drop poison pill reuters oracle corp. monday asked peoplesoft inc. board director rescind anti-takeover provision two business software maker prepared return court week address one final barrier .-billion takeover bid
1481,1481,Stocks Seen Flat with Oil Above \$52  NEW YORK (Reuters) - U.S. stocks looked to open flat on  Thursday under pressure from the surge in oil prices and  lackluster September sales reports from U.S. retailers.,2,stock seen flat oil new york u.s. stock looked open flat thursday pressure surge oil price lackluster september sale report u.s. retailer
1482,1482,Critics: Legalization will lead to job losses Opponents of importing prescription drugs from Canada are introducing a new argument to the debate with studies that say it would wipe out thousands of jobs in states like Massachusetts that depend on pharmaceutical and biotechnology research.,2,critic legalization lead job loss opponent importing prescription drug canada introducing new argument debate study say would wipe thousand job state like massachusetts depend pharmaceutical biotechnology research
1483,1483,"Fed on Tightening Path, Unfazed by Oil (Reuters) Reuters - The surge in oil prices over the\summer was not enough to derail the U.S. economy and the\central bank sees no reason to pause in its interest-rate rises\just yet, top Fed officials said on Thursday.",2,fed tightening path unfazed oil reuters surge oil price summer enough derail u.s. economy central bank see reason pause interest-rate rise yet top fed official said thursday
1484,1484,Treasuries Slip on Payroll Data  NEW YORK (Reuters) - U.S. Treasury debt prices slipped on  Friday as the long-awaited August jobs report showed enough of  a rise to cement market expectations for further rate hikes  from the Federal Reserve.,2,treasury slip payroll data new york u.s. treasury debt price slipped friday long-awaited august job report showed enough rise cement market expectation rate hike federal reserve
1485,1485,"Bush to tout economic trend in NYC WASHINGTON (CBS.MW) -- Through thick and thin, President Bush has consistently extolled the virtues of lowering taxes to make the economy stronger.",2,bush tout economic trend nyc washington thick thin president bush consistently extolled virtue lowering tax make economy stronger
1486,1486,Arthritis sufferers at a loss Arthritis sufferers across South Africa have been inundating call centres and pharmacists in the wake of the shock withdrawal of their medication by the manufacturers of the most widely used drug treating the disease.,2,arthritis sufferer loss arthritis sufferer across south africa inundating call centre pharmacist wake shock withdrawal medication manufacturer widely used drug treating disease
1487,1487,"American, Boeing Agree to Delay 54 Plane Deliveries (Update4) AMR Corp. #39;s American Airlines, the world #39;s largest carrier, delayed the deliveries of 54 Boeing Co. planes to save \$2.7 billion in spending over the next six years.",2,american boeing agree delay plane delivery amr corp. american airline world largest carrier delayed delivery boeing co. plane save billion spending next six year
1488,1488,"Cendant Makes Its Move on Diller By nabbing Orbitz in a pricey deal, Henry Silverman #39;s outfit will now go head-to-head against InterActiveCorp in online travel.",2,cendant make move diller nabbing orbitz pricey deal henry silverman outfit go head-to-head interactivecorp online travel
1489,1489,US trade gap balloons The US trade deficit widens to fresh record levels after higher oil prices raise the cost of imports.,2,trade gap balloon trade deficit widens fresh record level higher oil price raise cost import
1490,1490,"Disney begins new CEO hunt Bowing to pressure from investors, Disney #39;s board of directors said yesterday that it expects to name a successor to embattled Disney chief Michael Eisner by next June.",2,disney begin new ceo hunt bowing pressure investor disney board director said yesterday expects name successor embattled disney chief michael eisner next june
1491,1491,"LNM Plans to Merge Two Main Divisions Privately-owned Dutch steelmaker LNM Group said Monday it plans to merge its two main divisions, Ispat International NV and LNM Holdings NV, and then take over US-based International Steel Group, which would make it the largest steel company in the world.",2,lnm plan merge two main division privately-owned dutch steelmaker lnm group said monday plan merge two main division ispat international nv lnm holding nv take us-based international steel group would make largest steel company world
1492,1492,"Small Business Optimism Still Strong (Reuters) Reuters - U.S. small business optimism dipped\slightly last month but remained near record levels, suggesting\a strong outlook for growth, a survey released on Tuesday\showed.",2,small business optimism still strong reuters u.s. small business optimism dipped slightly last month remained near record level suggesting strong outlook growth survey released tuesday showed
